"YEAR","IP_ID","AR_ID","PD","PD_POOL","DFLT_FLAG"
2022,"DFF382","76157309",0.00000206707282275751,"1",0
2022,"WPI262","16992550",0.00000047654308012244,"1",0
2022,"LUS041","72949991",0.00000040633521803051,"1",0
2022,"YHA957","77636337",0.00000206877269071809,"1",0
2022,"BYP887","39447682",0.917296475325708,"5",1
2022,"IND443","40135445",0.0000115231924500097,"1",0
2022,"VBY384","47751918",0.000000263101868856642,"1",0
2022,"RYS276","78000993",0.000000506152414560534,"1",0
2022,"XOO482","57178629",0.00000131521661415255,"1",0
2022,"MKG121","82962230",0.00000321954505671754,"1",0
2022,"PBO171","06523884",0.00000202703251303495,"1",0
2022,"XMT961","41800507",0.00000767009334920187,"1",0
2022,"TTZ349","20039950",0.000000732045843730268,"1",0
2022,"IEN918","40069202",0.00000054323766860018,"1",0
2022,"ZRK039","92299496",0.00000717148987525558,"1",0
2022,"YPP213","84236252",0.0000000854734957821323,"1",0
2022,"LQC951","14428002",0.000000257623323531649,"1",0
2022,"YCP957","37497081",0.734608507091564,"5",1
2022,"VYR447","41665585",0.000000152861538917574,"1",0
2022,"GIO452","00232194",0.00000440824040342895,"1",0
2022,"QRG953","25945822",0.00000034075748688493,"1",0
2022,"BRP752","40834862",0.967854398704055,"5",1
2022,"JIJ804","19013241",0.653203106164115,"5",1
2022,"SNU711","15543727",0.000000633041881786593,"1",0
2022,"GAQ683","81417544",0.000000341258594395824,"1",0
2022,"PJP502","66736548",0.00000255154177651788,"1",0
2022,"RJM011","38954954",0.000000996145199385297,"1",0
2022,"WVB062","99541266",0.00000412784117193769,"1",0
2022,"SRD967","89364318",0.00000203069506134502,"1",0
2022,"NWQ665","90649296",0.000000179582384000794,"1",0
2022,"SZS791","43914868",0.00000249208643478424,"1",0
2022,"LTT503","39271339",0.0377021188950814,"4",1
2022,"BKL757","68863920",0.000004922194778243,"1",0
2022,"TLI684","12989019",0.0000214293024106736,"1",0
2022,"UVU840","03867554",0.000000826420074008657,"1",0
2022,"VPM000","22974837",0.000000394391205460688,"1",0
2022,"PNE544","21676120",0.000000539901738810447,"1",0
2022,"INI867","99313308",0.00000219019341395133,"1",0
2022,"GME380","31517946",0.00000353922452927198,"1",0
2022,"UZF908","92266007",0.00000212682744679438,"1",0
2022,"TNF156","93860532",NA,NA,0
2022,"GDT933","49920818",0.0000000979847099397282,"1",0
2022,"QYQ128","15154073",0.00000217250824840214,"1",0
2022,"FGL435","15628807",0.00000045340218400891,"1",0
2022,"NEB820","88659364",0.0000271463949133998,"1",0
2022,"MNP493","25022095",0.00000477400473522959,"1",0
2022,"LXW792","20765468",0.758770860003236,"5",1
2022,"PYO587","27401784",0.000000612495020317945,"1",0
2022,"WDP865","26624219",0.000000587687909555929,"1",0
2022,"GYF164","13759962",0.0000026265200355671,"1",0
2022,"EBN040","18710294",0.000000129185698585518,"1",0
2022,"UFT751","49862128",0.00000166451808762614,"1",0
2022,"USR518","23886032",0.000000229873520160278,"1",0
2022,"JAF552","35532213",0.00000262892966654082,"1",0
2022,"AID644","12884087",0.000000907125241831917,"1",0
2022,"NSR580","66011459",0.00000285539938162819,"1",0
2022,"WPA544","94067081",0.989677403463452,"5",1
2022,"ITS823","36118733",0.00000329888109127741,"1",0
2022,"JRQ910","48393537",0.000000734188037143713,"1",0
2022,"RPD305","93755629",0.000000251708261579214,"1",0
2022,"FVZ638","82880411",0.000000334939703001564,"1",0
2022,"FTE742","90311810",0.00000765927908162314,"1",0
2022,"HGO825","66613780",0.0000130462355048043,"1",0
2022,"ZBO089","02907722",0.00000160834391027649,"1",0
2022,"QHR574","78981519",0.00000104486604754047,"1",0
2022,"GNO081","66841302",0.545563000527854,"5",1
2022,"EQS725","36219535",0.000000576027721348666,"1",0
2022,"UNH872","10318667",0.00000851993120852309,"1",0
2022,"YZR574","14520698",0.00000360961582417749,"1",0
2022,"ALS108","96772412",0.00000572629881054582,"1",0
2022,"PIO358","43791041",0.00000198090794194654,"1",0
2022,"CAW112","51035342",0.000000614630871789733,"1",0
2022,"GFG500","56269284",0.988176597958513,"5",1
2022,"NZR283","81573295",0.00000132127073972612,"1",0
2022,"RPT028","64152390",0.145751189497199,"5",1
2022,"AGY354","51903704",0.000000343590710322284,"1",0
2022,"NLP466","60290184",0.000000378784502937585,"1",0
2022,"MKJ808","31689098",0.000000807861344163188,"1",0
2022,"QHL729","34859625",0.31752343423904,"5",1
2022,"GFK748","94800230",0.00000153426355798421,"1",0
2022,"GSQ076","05908861",0.327923184845001,"5",1
2022,"GHG093","54856529",0.000000110147561233812,"1",0
2022,"PHD617","92682714",0.974644023005466,"5",1
2022,"JXM256","39172069",0.000000477282468647291,"1",0
2022,"KOM320","53180610",0.00000506408119863496,"1",0
2022,"YBY476","78454569",0.947395198439961,"5",1
2022,"YFL953","60432075",0.00000057611859298343,"1",0
2022,"KCD952","40311158",0.000000385317393062924,"1",0
2022,"LRE150","15386402",0.000000902512650924163,"1",0
2022,"UGL664","19792473",0.000000419234382127587,"1",0
2022,"XRZ600","82104100",0.0000000964319343317206,"1",0
2022,"QQR938","16212790",0.994330749219924,"5",1
2022,"OOO277","78030508",0.000000470007830025138,"1",0
2022,"DZO020","69029994",0.000000439504146829827,"1",0
2022,"HFQ979","55635150",0.00000327161363884897,"1",0
2022,"ZIU048","76297760",0.00000655260470615061,"1",0
2022,"WKT204","22729191",0.0759873605459885,"5",1
2022,"KSP924","63163195",0.00000154759776891231,"1",0
2022,"SEH324","55816732",0.000000432444474104832,"1",0
2022,"TWL046","12605431",0.00000559013993106939,"1",0
2022,"MBA049","15665328",0.000000562656302890371,"1",0
2022,"BNA845","53923546",0.00000585537442544353,"1",0
2022,"HBX988","54150874",0.000000244008859418713,"1",0
2022,"LTH307","78165123",0.0000111864831135128,"1",0
2022,"UVP868","04507385",0.000000312037846660276,"1",0
2022,"WDF162","56068906",0.000000643903015910956,"1",0
2022,"QST550","04183516",0.000000194554475539557,"1",0
2022,"UBD619","60591529",0.000000660210269609373,"1",0
2022,"BEF987","82252931",0.0000094612084004617,"1",0
2022,"LQU690","45279959",0.00000592118333138573,"1",0
2022,"OLQ368","36948972",0.343832403799772,"5",1
2022,"NMR946","77780362",0.000000743912436731177,"1",0
2022,"HAJ557","58649169",0.00000184551500206219,"1",0
2022,"NPW947","01022722",0.000000348543064515761,"1",0
2022,"QTU072","62228759",0.000000215932147363338,"1",0
2022,"PPV363","76727602",0.000000276758440473439,"1",0
2022,"SLE126","90489467",0.000000239685727586838,"1",0
2022,"RXO697","29714179",0.00000364746879588918,"1",0
2022,"LGF285","91717930",0.959623012245411,"5",1
2022,"SPY305","55586457",0.00000110462216537192,"1",0
2022,"LGR232","39165327",0.00000532268524983324,"1",0
2022,"BEK458","67784565",0.000000667667121478249,"1",0
2022,"HBP977","45973695",0.33062219280709,"5",1
2022,"ERM396","65068571",0.00000183456225920907,"1",0
2022,"EZJ991","00742785",0.00000239227887090817,"1",0
2022,"AHS070","83395325",0.000000461429052823122,"1",0
2022,"GYL122","87380437",0.00000311423180464422,"1",0
2022,"ZNR084","30473727",0.000000944821136486732,"1",0
2022,"DAK465","19223829",0.000000497599943328236,"1",0
2022,"TQU195","81309512",0.000000414445427297331,"1",0
2022,"MCI158","38117342",0.000000956346733652893,"1",0
2022,"CLN318","84084802",0.000000784884312676306,"1",0
2022,"FYT474","93733629",0.00000103404670779326,"1",0
2022,"OTT521","06442312",0.0589711631741711,"5",1
2022,"GHE607","17975725",0.000000564661564829789,"1",0
2022,"EUT155","38136327",0.898924409380957,"5",1
2022,"KJG216","66306629",0.0000119659344074816,"1",0
2022,"ILY571","26653460",0.000000495263781353887,"1",0
2022,"JAO193","40429065",0.0000268998772483253,"1",0
2022,"DFN851","22096281",0.000000172102652731476,"1",0
2022,"KYB039","88500647",0.000000714931133999138,"1",0
2022,"TKX489","16256533",0.000000806501292322976,"1",0
2022,"WVC199","65717364",0.000000730351106383449,"1",0
2022,"DPQ627","60860397",0.00000421479813765904,"1",0
2022,"QWQ426","73529593",0.00000221375571501119,"1",0
2022,"GOQ479","10268148",0.00000169790871254065,"1",0
2022,"UAB112","59309033",0.00000198685862431538,"1",0
2022,"WSK596","08034122",0.000000219659334673897,"1",0
2022,"WKP128","23623810",0.000000296021957934544,"1",0
2022,"AZU817","12430369",0.0000146742090265308,"1",0
2022,"WPK954","71132329",0.000000593667954305202,"1",0
2022,"KFJ756","29220205",0.0000000980459272854213,"1",0
2022,"DQO976","21904437",0.00000107773448440987,"1",0
2022,"LYM238","36523081",0.000000654759946006153,"1",0
2022,"ISC836","24592418",0.00000144527214597763,"1",0
2022,"IIA668","28828088",NA,NA,0
2022,"RJB715","10419522",0.000000972165261994788,"1",0
2022,"FIX627","23831238",0.00000099329579209023,"1",0
2022,"PAP804","81781302",0.00000420266921625576,"1",0
2022,"CAZ627","90008881",0.000000101109054388667,"1",0
2022,"MUK311","30999479",0.00000349918226344059,"1",0
2022,"BYD894","72513055",0.000000229857609803874,"1",0
2022,"KJJ808","73029996",0.00000188136810419083,"1",0
2022,"XSO348","69125570",0.000000616034279796356,"1",0
2022,"EOG723","77281716",0.00000425963928979473,"1",0
2022,"QQN845","38445318",0.00000518214754858983,"1",0
2022,"ECW202","30479340",0.00000683772687837703,"1",0
2022,"SPS927","30203528",0.000000241756012406776,"1",0
2022,"BUX411","14275025",0.000000189840876210899,"1",0
2022,"HZO829","96529191",0.000000924807554773632,"1",0
2022,"IHZ974","87647278",0.0000113192370593811,"1",0
2022,"IMA709","60810718",0.00000164899773230763,"1",0
2022,"GRY208","45888239",0.0000112648094418812,"1",0
2022,"GQS104","46255130",0.00000365352148435741,"1",0
2022,"VPX624","36434567",0.000000294307619078254,"1",0
2022,"IXZ608","38084494",0.00000405662273523847,"1",0
2022,"SAX570","59964806",0.00000449354847472125,"1",0
2022,"OOA177","52612530",0.00000698670610814442,"1",0
2022,"VMT910","75018953",0.00000511041454230385,"1",0
2022,"UNU872","76684192",0.887658459294918,"5",1
2022,"TEY606","89687874",0.00000361510742815695,"1",0
2022,"TVN072","50656292",0.0000020208763286376,"1",0
2022,"PBZ103","91567310",0.000000204298717036757,"1",0
2022,"ZRY167","10429514",0.33355099401937,"5",1
2022,"LKQ354","91158629",0.000000896590078340962,"1",0
2022,"PJY055","02818299",0.00000344399116320674,"1",0
2022,"DQR625","34150352",0.000000398994079733121,"1",0
2022,"XHA070","73050010",0.000017113086918619,"1",0
2022,"HWS332","25668153",0.000000162519967677732,"1",0
2022,"AVF939","02431106",0.00000114577065151271,"1",0
2022,"EUA015","90332695",0.000000752213054124069,"1",0
2022,"LMP471","63277388",0.000000680739156370638,"1",0
2022,"HBL995","74513979",0.00000734935111550063,"1",0
2022,"BOA208","49722415",0.00000089465768175852,"1",0
2022,"LIT778","55185898",0.00000752751324111831,"1",0
2022,"WCV078","25804798",0.0000102020284971246,"1",0
2022,"AXT050","38788755",0.386846744142682,"5",1
2022,"MJG858","56485935",0.00000448279568631626,"1",0
2022,"GFP161","15442692",0.000000486266613924231,"1",0
2022,"TZP843","61936479",0.000000354581385244454,"1",0
2022,"EFU514","16203697",0.000000260340043065015,"1",0
2022,"UTP001","79177013",0.000000652175393023288,"1",0
2022,"GHZ053","57070943",0.00000500509342151074,"1",0
2022,"PWX468","01282475",0.000000764108028884973,"1",0
2022,"IQS778","06882543",0.00000550796634880384,"1",0
2022,"UXD546","61651156",0.000000417357522319809,"1",0
2022,"HXA970","83107232",0.00000478008753487736,"1",0
2022,"UOH391","98022399",0.00000053498172123729,"1",0
2022,"GNL436","21548187",0.00000117820704609528,"1",0
2022,"XQX895","14229594",0.000000381257457785554,"1",0
2022,"PIA672","16235023",0.000000176359396998731,"1",0
2022,"UOA254","85688469",0.00000144517464094363,"1",0
2022,"VZU925","94070194",0.000008892308498542,"1",0
2022,"TMA276","03600192",0.00000306875722444808,"1",0
2022,"OZW689","51579335",0.975676457844504,"5",1
2022,"ZLY680","98588140",0.000000350923773324031,"1",0
2022,"OMA059","74977598",0.00000536023904951914,"1",0
2022,"DJY755","16412699",0.941219727108151,"5",1
2022,"JPB232","15341578",0.000000147146699334009,"1",0
2022,"BQD084","63411036",0.640590440676924,"5",1
2022,"CTI458","92399300",0.00000031469959141474,"1",0
2022,"OHI653","45986465",0.00000041778791095335,"1",0
2022,"FSP438","15118767",0.00000166275377148354,"1",0
2022,"WUC245","13318732",0.000013928377535333,"1",0
2022,"VVB820","68411265",0.000000236562601067205,"1",0
2022,"XIS081","66543343",0.000000384784992784517,"1",0
2022,"LKS039","28514210",0.00000832401020963134,"1",0
2022,"ZYV114","35005082",0.000000217276507555274,"1",0
2022,"VCG836","53302003",0.000000636713396186623,"1",0
2022,"YSQ033","87648699",0.00000340311754124484,"1",0
2022,"TPH805","76686635",0.0000230516200629578,"1",0
2022,"BWI675","33023394",0.00000222484929649286,"1",0
2022,"IUU149","84093952",0.920837887212108,"5",1
2022,"KUG714","23939001",0.00000245280723381568,"1",0
2022,"NIU800","71677668",0.000000294176753154303,"1",0
2022,"XGZ692","31716288",0.000000170274797782007,"1",0
2022,"BCW364","57163849",0.000012746298038319,"1",0
2022,"QIA319","81894807",0.433927029550776,"5",1
2022,"VPI353","06469950",0.00000678679240579736,"1",0
2022,"DMG955","45577221",0.000000613271340188171,"1",0
2022,"KDE435","32195042",0.000000333463663822888,"1",0
2022,"JAM579","94832588",0.958979293948147,"5",1
2022,"SOG861","12984875",0.00000180836932568378,"1",0
2022,"KQX560","63186673",0.000000218234753035407,"1",0
2022,"QSO887","74955666",0.000000580725223753522,"1",0
2022,"HRP002","38764550",0.932920433394521,"5",1
2022,"YUE308","60593857",0.000000453143213113325,"1",0
2022,"QUC342","81401103",0.000000207830930332918,"1",0
2022,"OCI800","64219589",0.000000279703027995625,"1",0
2022,"GNN228","55305743",0.000000318356291451085,"1",0
2022,"AKI645","87113954",0.0000197612141528399,"1",0
2022,"IYS480","94927951",0.996607097545235,"5",1
2022,"GUE444","45347769",0.000000356622831396832,"1",0
2022,"PDY881","04346993",0.00000293918764396822,"1",0
2022,"UFL132","38070196",0.000000210334162559341,"1",0
2022,"OQI213","05873884",0.0000174260619862744,"1",0
2022,"YZG012","69018341",0.000000178268106680729,"1",0
2022,"WHH162","22862269",0.00000216443659443652,"1",0
2022,"FZH595","71318514",0.000000139219508690341,"1",0
2022,"HQM712","77784294",0.000000683642728628838,"1",0
2022,"BKP399","87836986",0.00000032608151073908,"1",0
2022,"LGR418","98081225",0.000000358183263112286,"1",0
2022,"HAT106","99181031",0.000000182922348396769,"1",0
2022,"NFW270","51590323",0.0526896396575354,"5",1
2022,"QGT189","97537133",0.00000549350890841912,"1",0
2022,"EEP086","59140804",0.000000614255139853721,"1",0
2022,"YVW321","04680815",0.000000219811643580756,"1",0
2022,"RBR229","28033647",0.939900365884586,"5",1
2022,"FNE359","95118967",0.000000224688889645056,"1",0
2022,"IWP654","97699248",0.00000408789490207937,"1",0
2022,"FFB862","93760163",0.000000746702224198819,"1",0
2022,"VQI221","16470466",NA,NA,0
2022,"XCL010","34916470",0.000000829771973923193,"1",0
2022,"XBF992","05669147",0.592703958504461,"5",1
2022,"NRP595","44908133",0.000004851902806214,"1",0
2022,"TGY768","18304761",0.0000183540714266979,"1",0
2022,"THY583","26991496",0.00000113831555981054,"1",0
2022,"PHB161","14844606",0.00000636072998670731,"1",0
2022,"PFM909","22581608",0.00000250856257593174,"1",0
2022,"WPX266","32810623",0.00000520170346013269,"1",0
2022,"XTR295","57738225",0.996260437804237,"5",1
2022,"ROD438","15043786",0.000000518665079908381,"1",0
2022,"LMR576","52828897",0.000000756577071502049,"1",0
2022,"APV469","82529976",0.00000134340587585086,"1",0
2022,"XZA503","03307599",0.000000616805381706284,"1",0
2022,"HMQ837","51046590",0.00000103370166457791,"1",0
2022,"FEE848","24870965",0.963013094572969,"5",1
2022,"ZTD538","05909919",0.000000904991552035309,"1",0
2022,"JCW024","32377546",0.00000950969544672372,"1",0
2022,"LXH402","31324282",0.00000974467318609069,"1",0
2022,"PJZ794","01934729",0.000000470540409493752,"1",0
2022,"IPL046","74433956",0.000000307357305171481,"1",0
2022,"YRB004","80782776",0.000000584544098146347,"1",0
2022,"RSM032","31822312",0.000000313104237205865,"1",0
2022,"WBI432","32015604",0.0000058035302528737,"1",0
2022,"OGN762","46470032",0.00000134600296315515,"1",0
2022,"ICB359","54203246",0.000000467100874051735,"1",0
2022,"VIL945","95975638",0.000000231975613036524,"1",0
2022,"KNY523","77822222",0.00000565802301455137,"1",0
2022,"API937","79155618",0.000000240219191736825,"1",0
2022,"CHY035","03605422",0.000000261005438873947,"1",0
2022,"XYW815","06164716",0.00000253654205058458,"1",0
2022,"RLU165","18727257",0.000000107733510542159,"1",0
2022,"JXD717","92688784",0.00000116849716423024,"1",0
2022,"OZX147","86573694",0.0000023603743976559,"1",0
2022,"IDZ737","87807590",0.00000876673362564193,"1",0
2022,"PTV562","96722081",0.043372319277781,"4",1
2022,"OQE728","51569991",0.00000369494911729974,"1",0
2022,"JJK432","86878012",0.000000452810318714885,"1",0
2022,"ZJF241","33164969",0.000000292711732770534,"1",0
2022,"HYG162","18243161",0.000000320968703321967,"1",0
2022,"TGW666","92245983",0.00000456963828264988,"1",0
2022,"MPG350","93678570",0.00000079571052011187,"1",0
2022,"TAO079","60188239",0.00000692444610766734,"1",0
2022,"PFI161","01207399",0.00000149662366479573,"1",0
2022,"OZY523","71650169",0.000000430090014867501,"1",0
2022,"RWN393","76433170",0.00000936079553835096,"1",0
2022,"XGW802","24106542",0.944452406596003,"5",1
2022,"AWT628","13354027",0.00000472766993898092,"1",0
2022,"LKT202","35163005",0.0489502281061668,"5",1
2022,"IUQ531","54644555",0.00000081350399926058,"1",0
2022,"XBG500","40326645",0.512088316967499,"5",1
2022,"PVM459","76659373",0.788882993739611,"5",1
2022,"OPL963","01251163",0.0000156942493544286,"1",0
2022,"YPS661","65130965",0.00000494479181541175,"1",0
2022,"CWD965","23785535",0.0000155662016154147,"1",0
2022,"YAQ936","17833263",0.000000247471183140141,"1",0
2022,"UUZ557","06524089",0.000000121540499409277,"1",0
2022,"FDB911","56601867",0.000011690320769837,"1",0
2022,"AXC610","23444112",0.0000187312736492878,"1",0
2022,"URL950","95176665",0.00000449059566050659,"1",0
2022,"CGJ317","90056988",0.00000184915723423564,"1",0
2022,"JPB232","01681664",0.000000139168123221479,"1",0
2022,"OMP518","32227805",0.00000126073487053904,"1",0
2022,"HEL319","38137522",0.0000024504609123978,"1",0
2022,"WMC538","59089883",0.000000188756206609625,"1",0
2022,"PSK139","15554231",0.0000012394879560541,"1",0
2022,"OBS169","14233745",0.00000335547745575882,"1",0
2022,"KXW000","48384043",0.000000278993093879428,"1",0
2022,"BQJ503","75342051",0.973791519185803,"5",1
2022,"ASP855","39103042",0.000000578925676237521,"1",0
2022,"GZH368","63844471",0.000000256102638877232,"1",0
2022,"TRV576","23943937",0.923486654026658,"5",1
2022,"DUI542","29789141",0.00000234368146980438,"1",0
2022,"CTK889","22174163",0.000000175935954139856,"1",0
2022,"LOF863","11488754",0.000000388929314818422,"1",0
2022,"ERT956","62294324",0.00000114260316074242,"1",0
2022,"YNZ382","77344168",0.00000119608140245561,"1",0
2022,"YPR763","98247692",0.000000372210598741839,"1",0
2022,"TTP679","29312430",0.000000302182317022301,"1",0
2022,"TWF124","94342349",0.00000366775347180742,"1",0
2022,"HRY476","06116690",0.0988296112107191,"5",1
2022,"IEE878","60712411",0.00000653874024534116,"1",0
2022,"RRI408","27502577",0.00000347692016813085,"1",0
2022,"OHW637","59173006",0.000000934121642737029,"1",0
2022,"AQK118","86463292",0.000000900917297291335,"1",0
2022,"NPX627","65338391",0.00000165395326241927,"1",0
2022,"TOY198","88944258",NA,NA,0
2022,"EGZ968","06961789",NA,NA,0
2022,"DYY018","36082367",0.00000136040873516379,"1",0
2022,"VKT214","43357668",0.000000490333506800561,"1",0
2022,"BWB349","49182395",0.0000120900813681501,"1",0
2022,"XTU488","10021669",0.0000035085327009202,"1",0
2022,"OBY454","78667424",0.000015113071743104,"1",0
2022,"DSX697","75493713",0.000000713426774888083,"1",0
2022,"BEH792","00225065",0.000000352913084406251,"1",0
2022,"BMS140","87817345",0.00000372418478667826,"1",0
2022,"LKO048","48081618",0.00000366815643012743,"1",0
2022,"PVQ785","40303007",0.000000318909829084085,"1",0
2022,"FIK367","23996021",0.697809357613071,"5",1
2022,"IWL970","04562187",0.0000045309393381424,"1",0
2022,"TVA071","56959462",0.000000501558298283593,"1",0
2022,"VBF023","32723704",0.000000435839776645343,"1",0
2022,"TXL068","29604336",0.000000182789417008008,"1",0
2022,"AXJ822","58434424",0.609531866595272,"5",1
2022,"HKI955","64076440",0.000001085112520245,"1",0
2022,"OPL963","42995856",0.000014017845640927,"1",0
2022,"SLA319","50118881",0.000000522485675752559,"1",0
2022,"GYZ349","28555746",0.00000300695268468123,"1",0
2022,"JPA799","76820143",0.00000148080254673205,"1",0
2022,"BEY047","24547586",0.335626667200815,"5",1
2022,"JOJ376","05556405",0.000000668363230835677,"1",0
2022,"SMH504","69104741",0.990998768528454,"5",1
2022,"YDO642","18224830",0.00000758300919851475,"1",0
2022,"NWQ457","69130561",0.00000974094819806278,"1",0
2022,"OTD019","44953259",0.000000756196000441355,"1",0
2022,"RYX031","58556880",0.00000152165164997129,"1",0
2022,"SAB421","84692125",0.954768277936232,"5",1
2022,"EVC170","42004795",0.000000358913055172691,"1",0
2022,"LUJ752","09785399",0.00000367050303547579,"1",0
2022,"QLJ524","65262221",0.98382652821547,"5",1
2022,"YDY734","53189178",NA,NA,0
2022,"IYS171","58670169",0.00000480484206059948,"1",0
2022,"OKO977","77544795",0.00000241203748642378,"1",0
2022,"VZU513","59539971",0.000000449113849637547,"1",0
2022,"KQX502","03370683",0.00000940214355231893,"1",0
2022,"QSU547","41835481",0.0000005460644992584,"1",0
2022,"ZRR210","57210711",0.00000122495254053697,"1",0
2022,"GAH446","68611723",0.000000297753711741903,"1",0
2022,"OKN711","43835493",0.000000147053408083183,"1",0
2022,"NFQ491","62082063",0.00000578441229329147,"1",0
2022,"BMA536","61413685",0.00000153186573309811,"1",0
2022,"RGQ926","89224613",0.000000709269697863768,"1",0
2022,"YIC010","37745591",0.000000220335576887304,"1",0
2022,"RKT743","62805338",0.0000082381559774489,"1",0
2022,"ETV108","93198955",0.00000649034629548488,"1",0
2022,"RKO202","69582158",0.000000808950722846508,"1",0
2022,"YFO666","92181156",0.00000320704990945993,"1",0
2022,"YRX899","30335000",0.000000561590986448839,"1",0
2022,"KUJ693","35985951",0.000000550717787698745,"1",0
2022,"RNG041","21551867",0.00000254204751230463,"1",0
2022,"CCE372","81474081",0.0000320421388060276,"1",0
2022,"PZX423","55317172",0.000000323058792951999,"1",0
2022,"TPO899","49247828",0.00000913799768604703,"1",0
2022,"PGT172","66112874",0.000000143418727727463,"1",0
2022,"IGS052","19666774",0.00000307307163570246,"1",0
2022,"CFG053","15532561",0.979910869293697,"5",1
2022,"RUD993","95262870",0.00000122874659457439,"1",0
2022,"JAA938","95749121",0.970633685061939,"5",1
2022,"SLU074","29483737",0.0000100869669455103,"1",0
2022,"BNG093","72028937",0.0000150778188696038,"1",0
2022,"CIC414","38625026",0.000000962228991863967,"1",0
2022,"OYI900","22662560",NA,NA,1
2022,"GLL558","70933948",0.947269203058817,"5",1
2022,"TFB180","30757736",0.00000160686994526391,"1",0
2022,"LIR785","71051560",0.00000296032728786225,"1",0
2022,"PHN463","71572986",0.00000456724293040105,"1",0
2022,"UKV796","12344793",0.00000107104483034708,"1",0
2022,"OUU290","19549560",0.00000047253268911089,"1",0
2022,"AJV482","46291201",0.0000175724934553622,"1",0
2022,"IWQ293","09084785",0.00000531865599545727,"1",0
2022,"GPH654","40823681",0.00000458632474322885,"1",0
2022,"PHS036","12590423",0.998127754908742,"5",1
2022,"ENN804","33252749",0.580005056758456,"5",1
2022,"EHZ961","25904898",0.000000329329080542514,"1",0
2022,"QVW595","16493784",0.00000385957879020208,"1",0
2022,"LCE712","58709283",NA,NA,1
2022,"MPT154","42987073",0.000000910155660919134,"1",0
2022,"NWS120","15440735",0.00000290019973523377,"1",0
2022,"EAU574","08082274",0.000000268003770024077,"1",0
2022,"FXJ319","59022161",0.00000518483376774281,"1",0
2022,"ZVM536","60961175",0.00000068972202438464,"1",0
2022,"DNN591","05750806",0.000000258908803577883,"1",0
2022,"AWM353","56774113",0.0000000941015363794282,"1",0
2022,"BIC338","38838601",0.0000289060886821258,"1",0
2022,"JLB068","31567158",0.00000127418555464954,"1",0
2022,"CLF703","75393407",0.00000441722013901877,"1",0
2022,"VVG635","78313929",0.927008150782331,"5",1
2022,"QCS000","74215638",NA,NA,0
2022,"OFS631","96752698",0.00000438383502210939,"1",0
2022,"MDQ909","27397343",0.0000101491156947771,"1",0
2022,"IAI473","25627541",0.000000494894632139468,"1",0
2022,"TXQ512","23271560",0.0000195473318824838,"1",0
2022,"CPH226","96252219",0.00000186771571630633,"1",1
2022,"MMJ970","19418417",0.000000637926593067283,"1",0
2022,"TVL534","01454990",0.226137265887363,"5",1
2022,"VGE714","27619536",0.00000230890566631526,"1",0
2022,"PIU573","59657898",0.000001154153981932,"1",0
2022,"HMJ596","03865443",0.000000391874349385111,"1",0
2022,"XYY422","84443891",0.000000281385103936209,"1",0
2022,"JNM702","73505992",0.00000084143691010577,"1",0
2022,"HRL756","48302178",0.0000096064830850148,"1",0
2022,"WUF548","54304431",0.000000797025957879326,"1",0
2022,"ETO407","34528960",NA,NA,0
2022,"MZP949","88241126",0.00000031822646310424,"1",0
2022,"TXU399","18060292",0.000011152945472749,"1",0
2022,"AEG906","67190635",0.000000594082054808295,"1",0
2022,"OZG527","85854422",0.000000326268005342117,"1",0
2022,"HFK458","44641674",0.00000985059013883121,"1",0
2022,"FLM716","54647135",0.000000386954018201235,"1",0
2022,"LCX212","74669642",0.000000228528747093026,"1",0
2022,"UOG214","70433647",0.00000057061979460967,"1",0
2022,"TWZ322","02455857",0.00000224555770191047,"1",0
2022,"HTH196","28810159",0.0385703680338594,"4",1
2022,"HQS321","66769014",0.000000205878058186544,"1",0
2022,"BHM286","87669776",0.00000707273417955688,"1",0
2022,"MYJ850","78809905",0.0000084769876953059,"1",0
2022,"NKL306","71893950",0.00000452556473136492,"1",0
2022,"JFT326","61765545",0.000000254510633552776,"1",0
2022,"BBB815","23867113",0.000000937065381676955,"1",0
2022,"OLS864","14415708",0.000000133713329347604,"1",0
2022,"VFB342","75646535",0.000698843528728187,"1",1
2022,"ZXO185","47561286",0.0000132337323581902,"1",0
2022,"KOK687","44491070",NA,NA,0
2022,"SEG131","36909091",0.98583054056818,"5",1
2022,"PUL716","95952564",0.00000198543854616109,"1",0
2022,"VGG699","79173266",0.000000362900439363827,"1",0
2022,"FUJ373","42534710",0.00000102442130563525,"1",0
2022,"SNY916","65908143",0.167483379659754,"5",1
2022,"HSJ220","20504997",0.000000818330382856624,"1",0
2022,"BHH492","97619047",0.000000269810453384528,"1",0
2022,"MMD116","79780474",0.0000123472701881835,"1",0
2022,"QRJ681","78588954",0.518020639511191,"5",1
2022,"SVN285","41255782",0.00000204454559387132,"1",0
2022,"ELW839","65455967",0.000000467293537516761,"1",0
2022,"RJT955","42949379",0.000000679529548387772,"1",0
2022,"BCO637","89348850",0.0000047925436278966,"1",0
2022,"YYV197","45976488",0.00000317067857702858,"1",0
2022,"YAA884","72344563",0.000000814477210720649,"1",0
2022,"XJD860","79014428",0.00000264191532384664,"1",0
2022,"PTV562","76333366",0.0447874694781289,"4",1
2022,"DMX476","72747595",0.903100687045827,"5",1
2022,"FVI954","50328424",0.00000241072906533231,"1",0
